Food_ID,Commodity,Category,Moisture_pct,Fat_pct,Protein_pct,pH,Respiration_Rate,Shelf_Life_Days,Storage_Temperature_C,Relative_Humidity_pct,Storage_Type,Transportation,Recommended_Packaging,Film_Thickness_um,OTR_Class,WVTR_Class,MAP_Suitable
F00527,Frozen Peas,Frozen Vegetable,77.67,0.34,5.27,6.3,Low,368,-17.1,93,Frozen,Long_Distance,PE_Film,68,Medium,Low,Yes
F00528,Coffee Powder,Beverage,2.85,14.16,14.1,4.99,Very_Low,346,24.5,66,Ambient,Normal,Metallized_PET_PE,70,Very_Low,Very_Low,No
F00529,Peanuts,Nuts,5.5,48.57,24.84,6.53,Very_Low,168,25.3,75,Ambient,Long_Distance,Metallized_PET_PE,82,Very_Low,Very_Low,No
F00530,Cheese,Dairy,35.9,34.05,24.56,5.09,Very_Low,59,3.5,81,Chilled,Long_Distance,PA_PE_Vacuum,92,Low,Very_Low,Yes
F00531,Bread,Bakery,39.6,3.96,9.04,5.65,Very_Low,7,24.9,49,Ambient,Long_Distance,LDPE_Bag,47,Medium,Medium,No
F00532,Mango,Fresh Produce,86.17,0.55,0.9,3.99,High,22,10.1,93,Chilled,Refrigerated,Breathable_PE,46,High,High,Yes
F00533,Carrot,Fresh Produce,85.66,0.27,0.81,5.91,High,30,5.2,80,Chilled,Long_Distance,Micro_Perforated_PE,25,High,High,Yes
F00534,Onion,Vegetable,84.95,0.04,1.14,5.57,Low,119,20.0,63,Ambient,Normal,Breathable_PP,49,High,Medium,Yes
F00535,Rice,Grain,11.87,0.6,7.22,6.42,Very_Low,344,25.5,52,Ambient,Normal,HDPE,80,Low,Low,No
F00536,Wheat Flour,Grain,12.21,1.38,13.64,5.91,Very_Low,178,25.2,54,Ambient,Long_Distance,HDPE,76,Low,Low,No
F00537,Ground Coffee,Beverage,2.67,15.34,14.04,4.98,Very_Low,356,24.9,61,Ambient,Long_Distance,High_Barrier_Laminate,99,Very_Low,Very_Low,No
F00538,Butter,Dairy,16.32,79.58,0.93,6.17,Very_Low,113,4.9,80,Chilled,Normal,Aluminum_Foil_Laminate,94,Very_Low,Very_Low,No
F00539,Yogurt,Dairy,87.88,2.91,4.11,4.48,Very_Low,29,3.5,79,Chilled,Long_Distance,PP_Cup_Foil_Lid,50,Medium,Low,Yes
F00540,Fish,Seafood,73.56,5.08,20.82,6.03,Very_Low,5,1.7,86,Chilled,Long_Distance,PA_PE_Vacuum,90,Low,Very_Low,Yes
F00541,Potato Chips,Snacks,2.29,30.33,5.8,6.01,Very_Low,171,25.4,57,Ambient,Long_Distance,Metallized_PET_PE,80,Low,Very_Low,Yes
F00542,Milk Powder,Dairy,3.9,26.38,26.54,6.5,Very_Low,366,24.0,71,Ambient,Long_Distance,Aluminum_Laminate,97,Very_Low,Very_Low,No
F00543,Tomato,Fresh Produce,95.78,0.21,0.8,4.54,High,13,5.1,91,Chilled,Normal,Micro_Perforated_PE,44,High,High,Yes
F00544,Apple,Fresh Produce,89.58,0.16,0.37,3.43,High,56,5.2,90,Chilled,Normal,Micro_Perforated_PE,33,High,High,Yes
F00545,Biscuits,Bakery,4.55,18.79,6.86,7.01,Very_Low,177,25.1,62,Ambient,Normal,BOPP_PE,63,Low,Low,No
F00546,Fresh Chicken,Meat,68.37,7.32,23.56,5.82,Very_Low,5,4.7,90,Chilled,Long_Distance,PA_PE_Vacuum,98,Low,Very_Low,Yes
F00547,Frozen Peas,Frozen Vegetable,80.36,0.35,5.23,5.84,Low,368,-17.4,84,Frozen,Long_Distance,PE_Film,75,Medium,Low,Yes
F00548,Coffee Powder,Beverage,3.07,14.64,14.62,4.97,Very_Low,355,24.8,65,Ambient,Normal,Metallized_PET_PE,79,Very_Low,Very_Low,No
F00549,Peanuts,Nuts,5.9,48.88,24.71,6.62,Very_Low,193,25.4,45,Ambient,Long_Distance,Metallized_PET_PE,77,Very_Low,Very_Low,No
F00550,Cheese,Dairy,35.84,33.72,25.7,5.29,Very_Low,63,4.8,75,Chilled,Refrigerated,PA_PE_Vacuum,86,Low,Very_Low,Yes
F00551,Bread,Bakery,38.14,4.0,9.12,5.55,Very_Low,7,25.1,53,Ambient,Long_Distance,LDPE_Bag,49,Medium,Medium,No
F00552,Mango,Fresh Produce,81.33,0.28,0.77,4.03,High,21,9.7,81,Chilled,Refrigerated,Breathable_PE,41,High,High,Yes
F00553,Carrot,Fresh Produce,89.74,0.23,0.8,6.04,High,30,4.4,94,Chilled,Long_Distance,Micro_Perforated_PE,46,High,High,Yes
F00554,Onion,Vegetable,87.65,0.16,1.14,5.54,Low,120,20.0,79,Ambient,Long_Distance,Breathable_PP,56,High,Medium,Yes
F00555,Rice,Grain,12.07,0.7,7.05,6.89,Very_Low,381,24.5,46,Ambient,Long_Distance,HDPE,85,Low,Low,No
F00556,Wheat Flour,Grain,11.39,1.71,12.69,6.1,Very_Low,180,26.0,59,Ambient,Normal,HDPE,88,Low,Low,No
F00557,Ground Coffee,Beverage,3.05,15.59,13.85,5.05,Very_Low,351,25.1,70,Ambient,Long_Distance,High_Barrier_Laminate,93,Very_Low,Very_Low,No
F00558,Butter,Dairy,15.45,82.7,1.05,6.26,Very_Low,120,4.2,95,Chilled,Long_Distance,Aluminum_Foil_Laminate,89,Very_Low,Very_Low,No
F00559,Yogurt,Dairy,89.22,3.05,3.89,4.28,Very_Low,30,4.1,84,Chilled,Long_Distance,PP_Cup_Foil_Lid,46,Medium,Low,Yes
F00560,Fish,Seafood,75.06,4.98,19.65,6.23,Very_Low,4,1.4,90,Chilled,Long_Distance,PA_PE_Vacuum,93,Low,Very_Low,Yes
F00561,Potato Chips,Snacks,2.08,30.92,5.96,6.08,Very_Low,184,24.6,56,Ambient,Normal,Metallized_PET_PE,81,Low,Very_Low,Yes
F00562,Milk Powder,Dairy,3.34,25.68,26.35,6.34,Very_Low,389,25.2,68,Ambient,Long_Distance,Aluminum_Laminate,97,Very_Low,Very_Low,No
F00563,Tomato,Fresh Produce,95.66,0.23,0.73,4.18,High,17,4.8,90,Chilled,Normal,Micro_Perforated_PE,37,High,High,Yes
F00564,Apple,Fresh Produce,91.56,0.32,0.32,3.46,High,59,4.4,90,Chilled,Refrigerated,Micro_Perforated_PE,35,High,High,Yes
F00565,Biscuits,Bakery,4.64,18.99,6.84,6.75,Very_Low,179,25.2,53,Ambient,Long_Distance,BOPP_PE,56,Low,Low,No
F00566,Fresh Chicken,Meat,73.72,7.78,23.15,5.73,Very_Low,5,3.2,93,Chilled,Normal,PA_PE_Vacuum,85,Low,Very_Low,Yes
F00567,Frozen Peas,Frozen Vegetable,80.3,0.32,5.45,6.17,Low,389,-18.9,90,Frozen,Long_Distance,PE_Film,69,Medium,Low,Yes
F00568,Coffee Powder,Beverage,3.04,14.22,13.8,4.96,Very_Low,369,24.5,52,Ambient,Long_Distance,Metallized_PET_PE,86,Very_Low,Very_Low,No
F00569,Peanuts,Nuts,5.49,49.49,25.75,6.65,Very_Low,177,25.1,60,Ambient,Normal,Metallized_PET_PE,87,Very_Low,Very_Low,No
F00570,Cheese,Dairy,37.2,32.06,24.19,5.27,Very_Low,59,4.1,92,Chilled,Long_Distance,PA_PE_Vacuum,82,Low,Very_Low,Yes
F00571,Bread,Bakery,38.18,4.07,8.96,5.67,Very_Low,6,24.9,62,Ambient,Normal,LDPE_Bag,52,Medium,Medium,No
F00572,Mango,Fresh Produce,85.09,0.3,0.85,3.9,High,23,10.0,90,Chilled,Refrigerated,Breathable_PE,36,High,High,Yes
F00573,Carrot,Fresh Produce,88.29,0.19,0.85,5.9,High,29,4.3,84,Chilled,Normal,Micro_Perforated_PE,32,High,High,Yes
F00574,Onion,Vegetable,89.69,0.0,0.97,5.62,Low,109,19.8,51,Ambient,Long_Distance,Breathable_PP,48,High,Medium,Yes
F00575,Rice,Grain,12.78,0.81,6.9,6.44,Very_Low,381,24.2,57,Ambient,Long_Distance,HDPE,79,Low,Low,No
F00576,Wheat Flour,Grain,11.58,1.44,12.91,6.06,Very_Low,180,25.5,66,Ambient,Long_Distance,HDPE,76,Low,Low,No
F00577,Ground Coffee,Beverage,2.75,14.45,13.76,4.99,Very_Low,346,25.0,46,Ambient,Normal,High_Barrier_Laminate,84,Very_Low,Very_Low,No
F00578,Butter,Dairy,15.88,79.76,1.27,6.3,Very_Low,113,3.1,81,Chilled,Refrigerated,Aluminum_Foil_Laminate,96,Very_Low,Very_Low,No
F00579,Yogurt,Dairy,85.05,3.03,4.16,4.18,Very_Low,30,4.4,81,Chilled,Refrigerated,PP_Cup_Foil_Lid,44,Medium,Low,Yes
F00580,Fish,Seafood,77.53,5.19,21.0,6.24,Very_Low,6,2.7,88,Chilled,Long_Distance,PA_PE_Vacuum,87,Low,Very_Low,Yes
F00581,Potato Chips,Snacks,1.98,29.23,5.91,6.08,Very_Low,180,24.9,77,Ambient,Normal,Metallized_PET_PE,84,Low,Very_Low,Yes
F00582,Milk Powder,Dairy,3.98,26.8,24.92,6.61,Very_Low,382,25.0,65,Ambient,Normal,Aluminum_Laminate,99,Very_Low,Very_Low,No
F00583,Tomato,Fresh Produce,96.39,0.18,0.91,4.21,High,16,5.5,79,Chilled,Refrigerated,Micro_Perforated_PE,33,High,High,Yes
F00584,Apple,Fresh Produce,86.3,0.32,0.3,3.67,High,60,4.7,76,Chilled,Normal,Micro_Perforated_PE,39,High,High,Yes
F00585,Biscuits,Bakery,4.14,17.96,6.76,6.98,Very_Low,185,24.9,66,Ambient,Normal,BOPP_PE,58,Low,Low,No
F00586,Fresh Chicken,Meat,73.82,7.71,22.37,5.97,Very_Low,5,3.9,86,Chilled,Normal,PA_PE_Vacuum,84,Low,Very_Low,Yes
F00587,Frozen Peas,Frozen Vegetable,76.09,0.26,5.62,6.21,Low,372,-20.2,75,Frozen,Normal,PE_Film,74,Medium,Low,Yes
F00588,Coffee Powder,Beverage,2.67,14.75,13.23,5.07,Very_Low,370,24.7,52,Ambient,Long_Distance,Metallized_PET_PE,87,Very_Low,Very_Low,No
F00589,Peanuts,Nuts,5.8,48.67,24.34,6.21,Very_Low,183,25.9,46,Ambient,Normal,Metallized_PET_PE,80,Very_Low,Very_Low,No
F00590,Cheese,Dairy,36.79,32.01,25.26,5.23,Very_Low,58,4.2,93,Chilled,Refrigerated,PA_PE_Vacuum,97,Low,Very_Low,Yes
F00591,Bread,Bakery,37.3,3.98,9.43,5.59,Very_Low,7,24.9,60,Ambient,Long_Distance,LDPE_Bag,47,Medium,Medium,No
F00592,Mango,Fresh Produce,79.93,0.2,0.7,3.92,High,23,10.3,91,Chilled,Refrigerated,Breathable_PE,37,High,High,Yes
F00593,Carrot,Fresh Produce,88.03,0.07,0.95,6.12,High,31,4.9,86,Chilled,Refrigerated,Micro_Perforated_PE,45,High,High,Yes
F00594,Onion,Vegetable,93.86,0.03,1.26,5.55,Low,123,19.2,58,Ambient,Normal,Breathable_PP,46,High,Medium,Yes
F00595,Rice,Grain,11.71,0.74,7.41,6.28,Very_Low,362,25.6,59,Ambient,Long_Distance,HDPE,84,Low,Low,No
F00596,Wheat Flour,Grain,11.93,1.53,12.87,6.19,Very_Low,181,24.0,67,Ambient,Normal,HDPE,78,Low,Low,No
F00597,Ground Coffee,Beverage,2.89,14.66,14.11,5.05,Very_Low,380,25.3,64,Ambient,Long_Distance,High_Barrier_Laminate,88,Very_Low,Very_Low,No
F00598,Butter,Dairy,15.53,80.47,1.06,6.01,Very_Low,121,4.1,85,Chilled,Long_Distance,Aluminum_Foil_Laminate,95,Very_Low,Very_Low,No
F00599,Yogurt,Dairy,90.79,3.21,3.79,4.43,Very_Low,30,3.8,88,Chilled,Normal,PP_Cup_Foil_Lid,50,Medium,Low,Yes
F00600,Fish,Seafood,75.16,4.89,18.91,6.12,Very_Low,4,2.9,84,Chilled,Long_Distance,PA_PE_Vacuum,88,Low,Very_Low,Yes
F00601,Potato Chips,Snacks,1.77,30.06,6.19,6.26,Very_Low,182,25.0,63,Ambient,Normal,Metallized_PET_PE,81,Low,Very_Low,Yes
F00602,Milk Powder,Dairy,4.22,27.73,26.66,6.71,Very_Low,339,25.7,63,Ambient,Long_Distance,Aluminum_Laminate,100,Very_Low,Very_Low,No
F00603,Tomato,Fresh Produce,96.53,0.2,0.78,4.07,High,15,5.8,79,Chilled,Normal,Micro_Perforated_PE,32,High,High,Yes
F00604,Apple,Fresh Produce,83.71,0.0,0.28,3.61,High,60,4.4,85,Chilled,Refrigerated,Micro_Perforated_PE,42,High,High,Yes
F00605,Biscuits,Bakery,3.92,17.99,7.03,7.01,Very_Low,184,25.4,63,Ambient,Normal,BOPP_PE,62,Low,Low,No
F00606,Fresh Chicken,Meat,72.66,8.24,22.45,5.88,Very_Low,7,4.1,80,Chilled,Normal,PA_PE_Vacuum,101,Low,Very_Low,Yes
F00607,Frozen Peas,Frozen Vegetable,78.16,0.51,5.43,6.34,Low,380,-19.2,84,Frozen,Normal,PE_Film,75,Medium,Low,Yes
F00608,Coffee Powder,Beverage,3.1,15.04,13.19,5.08,Very_Low,372,25.0,68,Ambient,Long_Distance,Metallized_PET_PE,86,Very_Low,Very_Low,No
F00609,Peanuts,Nuts,5.94,47.34,25.2,6.25,Very_Low,179,25.0,66,Ambient,Normal,Metallized_PET_PE,85,Very_Low,Very_Low,No
F00610,Cheese,Dairy,37.58,32.65,26.27,5.38,Very_Low,65,3.5,88,Chilled,Normal,PA_PE_Vacuum,88,Low,Very_Low,Yes
F00611,Bread,Bakery,36.04,4.13,9.42,5.26,Very_Low,7,25.1,53,Ambient,Long_Distance,LDPE_Bag,43,Medium,Medium,No
F00612,Mango,Fresh Produce,88.46,0.4,0.51,4.01,High,22,9.5,77,Chilled,Normal,Breathable_PE,36,High,High,Yes
F00613,Carrot,Fresh Produce,83.94,0.16,1.0,5.96,High,29,5.5,82,Chilled,Normal,Micro_Perforated_PE,37,High,High,Yes
F00614,Onion,Vegetable,88.73,0.19,1.17,5.51,Low,121,19.3,46,Ambient,Long_Distance,Breathable_PP,49,High,Medium,Yes
F00615,Rice,Grain,12.22,0.71,7.16,6.45,Very_Low,351,25.4,53,Ambient,Normal,HDPE,83,Low,Low,No
F00616,Wheat Flour,Grain,11.6,1.47,13.09,5.87,Very_Low,191,25.3,57,Ambient,Long_Distance,HDPE,79,Low,Low,No
F00617,Ground Coffee,Beverage,3.54,15.23,13.56,4.97,Very_Low,371,26.0,48,Ambient,Long_Distance,High_Barrier_Laminate,96,Very_Low,Very_Low,No
F00618,Butter,Dairy,15.42,82.57,1.17,6.09,Very_Low,123,3.3,80,Chilled,Refrigerated,Aluminum_Foil_Laminate,91,Very_Low,Very_Low,No
F00619,Yogurt,Dairy,88.91,2.98,4.04,4.48,Very_Low,29,4.4,80,Chilled,Long_Distance,PP_Cup_Foil_Lid,47,Medium,Low,Yes
F00620,Fish,Seafood,72.77,5.01,20.07,6.17,Very_Low,3,2.4,81,Chilled,Normal,PA_PE_Vacuum,96,Low,Very_Low,Yes
F00621,Potato Chips,Snacks,2.08,30.38,6.21,6.1,Very_Low,190,24.7,49,Ambient,Long_Distance,Metallized_PET_PE,84,Low,Very_Low,Yes
F00622,Milk Powder,Dairy,4.11,26.41,26.01,6.55,Very_Low,321,25.4,68,Ambient,Normal,Aluminum_Laminate,94,Very_Low,Very_Low,No
F00623,Tomato,Fresh Produce,96.61,0.09,0.93,4.46,High,15,5.6,93,Chilled,Long_Distance,Micro_Perforated_PE,37,High,High,Yes
F00624,Apple,Fresh Produce,88.35,0.17,0.24,3.6,High,58,4.6,84,Chilled,Long_Distance,Micro_Perforated_PE,29,High,High,Yes
F00625,Biscuits,Bakery,3.87,17.82,6.79,7.1,Very_Low,202,24.6,71,Ambient,Long_Distance,BOPP_PE,62,Low,Low,No
F00626,Fresh Chicken,Meat,71.68,8.33,22.32,5.75,Very_Low,6,4.0,86,Chilled,Normal,PA_PE_Vacuum,85,Low,Very_Low,Yes
F00627,Frozen Peas,Frozen Vegetable,79.88,0.47,5.37,6.32,Low,354,-17.7,95,Frozen,Long_Distance,PE_Film,73,Medium,Low,Yes
F00628,Coffee Powder,Beverage,3.08,15.54,13.68,4.94,Very_Low,356,24.6,57,Ambient,Long_Distance,Metallized_PET_PE,84,Very_Low,Very_Low,No
F00629,Peanuts,Nuts,6.42,49.08,25.09,6.43,Very_Low,176,25.2,51,Ambient,Normal,Metallized_PET_PE,81,Very_Low,Very_Low,No
F00630,Cheese,Dairy,37.57,29.45,25.85,5.09,Very_Low,61,4.2,95,Chilled,Long_Distance,PA_PE_Vacuum,91,Low,Very_Low,Yes
F00631,Bread,Bakery,36.95,4.1,8.9,5.46,Very_Low,7,24.6,48,Ambient,Normal,LDPE_Bag,57,Medium,Medium,No
F00632,Mango,Fresh Produce,86.86,0.37,0.75,4.19,High,20,9.4,76,Chilled,Long_Distance,Breathable_PE,40,High,High,Yes
F00633,Carrot,Fresh Produce,88.32,0.27,0.95,6.07,High,29,5.4,85,Chilled,Normal,Micro_Perforated_PE,36,High,High,Yes
F00634,Onion,Vegetable,90.53,0.08,1.1,5.39,Low,118,19.5,51,Ambient,Long_Distance,Breathable_PP,52,High,Medium,Yes
F00635,Rice,Grain,12.52,0.86,7.2,6.6,Very_Low,327,25.1,56,Ambient,Normal,HDPE,84,Low,Low,No
F00636,Wheat Flour,Grain,11.79,1.52,13.04,6.12,Very_Low,167,25.4,61,Ambient,Long_Distance,HDPE,84,Low,Low,No
F00637,Ground Coffee,Beverage,3.13,14.85,13.76,5.08,Very_Low,377,24.6,50,Ambient,Normal,High_Barrier_Laminate,85,Very_Low,Very_Low,No
F00638,Butter,Dairy,16.0,82.44,1.02,6.11,Very_Low,125,3.8,74,Chilled,Long_Distance,Aluminum_Foil_Laminate,89,Very_Low,Very_Low,No
F00639,Yogurt,Dairy,85.34,3.09,3.91,4.48,Very_Low,29,3.0,80,Chilled,Refrigerated,PP_Cup_Foil_Lid,44,Medium,Low,Yes
F00640,Fish,Seafood,69.24,5.12,19.9,5.91,Very_Low,4,1.8,74,Chilled,Refrigerated,PA_PE_Vacuum,94,Low,Very_Low,Yes
F00641,Potato Chips,Snacks,1.6,29.24,5.91,6.35,Very_Low,169,25.8,66,Ambient,Long_Distance,Metallized_PET_PE,86,Low,Very_Low,Yes
F00642,Milk Powder,Dairy,3.6,27.38,26.25,6.43,Very_Low,357,25.1,73,Ambient,Normal,Aluminum_Laminate,94,Very_Low,Very_Low,No
F00643,Tomato,Fresh Produce,96.64,0.24,0.92,4.56,High,13,5.0,69,Chilled,Long_Distance,Micro_Perforated_PE,46,High,High,Yes
F00644,Apple,Fresh Produce,88.06,0.14,0.34,3.6,High,60,4.7,80,Chilled,Normal,Micro_Perforated_PE,42,High,High,Yes
F00645,Biscuits,Bakery,3.8,18.41,7.21,6.99,Very_Low,170,25.9,52,Ambient,Normal,BOPP_PE,53,Low,Low,No
F00646,Fresh Chicken,Meat,67.71,8.18,23.09,5.85,Very_Low,4,3.8,81,Chilled,Long_Distance,PA_PE_Vacuum,95,Low,Very_Low,Yes
F00647,Frozen Peas,Frozen Vegetable,77.15,0.38,5.42,6.11,Low,383,-17.6,78,Frozen,Long_Distance,PE_Film,67,Medium,Low,Yes
F00648,Coffee Powder,Beverage,3.15,15.28,14.31,5.01,Very_Low,370,25.1,54,Ambient,Normal,Metallized_PET_PE,71,Very_Low,Very_Low,No
F00649,Peanuts,Nuts,5.85,50.73,25.26,6.55,Very_Low,192,24.5,51,Ambient,Long_Distance,Metallized_PET_PE,69,Very_Low,Very_Low,No
F00650,Cheese,Dairy,38.11,31.5,25.38,5.28,Very_Low,56,3.2,79,Chilled,Refrigerated,PA_PE_Vacuum,87,Low,Very_Low,Yes
F00651,Bread,Bakery,39.47,4.09,8.94,5.54,Very_Low,6,25.5,63,Ambient,Normal,LDPE_Bag,54,Medium,Medium,No
F00652,Mango,Fresh Produce,82.79,0.4,0.8,4.01,High,21,9.5,90,Chilled,Normal,Breathable_PE,32,High,High,Yes
F00653,Carrot,Fresh Produce,90.44,0.19,0.96,5.81,High,29,5.0,93,Chilled,Long_Distance,Micro_Perforated_PE,43,High,High,Yes
F00654,Onion,Vegetable,88.86,0.0,1.11,5.63,Low,120,20.4,51,Ambient,Normal,Breathable_PP,50,High,Medium,Yes
F00655,Rice,Grain,12.65,0.53,6.8,6.22,Very_Low,401,24.5,44,Ambient,Long_Distance,HDPE,77,Low,Low,No
F00656,Wheat Flour,Grain,11.63,1.5,12.81,5.97,Very_Low,198,24.5,60,Ambient,Normal,HDPE,76,Low,Low,No
F00657,Ground Coffee,Beverage,3.06,15.46,13.58,4.72,Very_Low,377,26.3,59,Ambient,Long_Distance,High_Barrier_Laminate,91,Very_Low,Very_Low,No
F00658,Butter,Dairy,15.7,81.93,1.11,5.99,Very_Low,122,3.9,85,Chilled,Refrigerated,Aluminum_Foil_Laminate,92,Very_Low,Very_Low,No
F00659,Yogurt,Dairy,88.06,2.97,4.19,4.33,Very_Low,30,4.4,85,Chilled,Refrigerated,PP_Cup_Foil_Lid,43,Medium,Low,Yes
F00660,Fish,Seafood,75.34,4.94,20.51,6.22,Very_Low,5,1.5,83,Chilled,Long_Distance,PA_PE_Vacuum,95,Low,Very_Low,Yes
F00661,Potato Chips,Snacks,1.61,29.92,6.06,6.22,Very_Low,192,26.3,65,Ambient,Normal,Metallized_PET_PE,86,Low,Very_Low,Yes
F00662,Milk Powder,Dairy,3.78,26.67,26.12,6.64,Very_Low,351,25.4,76,Ambient,Long_Distance,Aluminum_Laminate,95,Very_Low,Very_Low,No
F00663,Tomato,Fresh Produce,92.12,0.27,0.98,4.23,High,14,6.3,94,Chilled,Normal,Micro_Perforated_PE,35,High,High,Yes
F00664,Apple,Fresh Produce,89.44,0.26,0.48,3.35,High,63,5.5,71,Chilled,Normal,Micro_Perforated_PE,39,High,High,Yes
F00665,Biscuits,Bakery,4.3,17.98,7.29,6.92,Very_Low,180,24.5,60,Ambient,Normal,BOPP_PE,53,Low,Low,No
F00666,Fresh Chicken,Meat,71.72,7.52,21.23,5.56,Very_Low,5,3.9,87,Chilled,Refrigerated,PA_PE_Vacuum,89,Low,Very_Low,Yes
F00667,Frozen Peas,Frozen Vegetable,81.54,0.05,5.47,6.14,Low,345,-17.9,83,Frozen,Long_Distance,PE_Film,73,Medium,Low,Yes
F00668,Coffee Powder,Beverage,2.93,15.22,12.8,4.95,Very_Low,357,25.7,63,Ambient,Normal,Metallized_PET_PE,82,Very_Low,Very_Low,No
F00669,Peanuts,Nuts,6.51,49.77,24.7,6.41,Very_Low,179,25.3,59,Ambient,Long_Distance,Metallized_PET_PE,79,Very_Low,Very_Low,No
F00670,Cheese,Dairy,37.56,32.67,24.27,5.16,Very_Low,57,4.3,95,Chilled,Normal,PA_PE_Vacuum,94,Low,Very_Low,Yes
F00671,Bread,Bakery,38.12,3.96,8.96,5.52,Very_Low,7,25.2,58,Ambient,Long_Distance,LDPE_Bag,52,Medium,Medium,No
F00672,Mango,Fresh Produce,81.21,0.56,0.73,4.13,High,21,10.6,94,Chilled,Normal,Breathable_PE,36,High,High,Yes
F00673,Carrot,Fresh Produce,87.01,0.08,0.68,5.97,High,30,5.0,83,Chilled,Long_Distance,Micro_Perforated_PE,40,High,High,Yes
F00674,Onion,Vegetable,88.16,0.17,1.12,5.46,Low,128,21.0,50,Ambient,Long_Distance,Breathable_PP,53,High,Medium,Yes
F00675,Rice,Grain,12.02,0.76,7.06,6.49,Very_Low,352,25.0,68,Ambient,Normal,HDPE,89,Low,Low,No
F00676,Wheat Flour,Grain,11.99,1.38,13.54,5.94,Very_Low,178,24.5,64,Ambient,Long_Distance,HDPE,78,Low,Low,No
F00677,Ground Coffee,Beverage,2.96,14.9,13.93,5.22,Very_Low,345,24.8,72,Ambient,Normal,High_Barrier_Laminate,88,Very_Low,Very_Low,No
F00678,Butter,Dairy,15.77,80.55,0.93,6.44,Very_Low,111,5.4,81,Chilled,Refrigerated,Aluminum_Foil_Laminate,91,Very_Low,Very_Low,No
F00679,Yogurt,Dairy,88.77,3.12,3.96,4.37,Very_Low,32,5.1,85,Chilled,Long_Distance,PP_Cup_Foil_Lid,44,Medium,Low,Yes
F00680,Fish,Seafood,74.8,5.29,18.95,6.21,Very_Low,3,0.7,87,Chilled,Normal,PA_PE_Vacuum,91,Low,Very_Low,Yes
F00681,Potato Chips,Snacks,2.07,29.52,6.1,6.1,Very_Low,171,25.4,66,Ambient,Normal,Metallized_PET_PE,74,Low,Very_Low,Yes
F00682,Milk Powder,Dairy,3.98,26.93,25.9,6.32,Very_Low,341,25.2,62,Ambient,Long_Distance,Aluminum_Laminate,103,Very_Low,Very_Low,No
F00683,Tomato,Fresh Produce,93.44,0.03,0.8,4.19,High,14,4.5,91,Chilled,Refrigerated,Micro_Perforated_PE,34,High,High,Yes
F00684,Apple,Fresh Produce,83.31,0.17,0.3,3.53,High,57,5.6,80,Chilled,Refrigerated,Micro_Perforated_PE,32,High,High,Yes
F00685,Biscuits,Bakery,3.47,18.16,7.07,7.08,Very_Low,186,25.9,46,Ambient,Long_Distance,BOPP_PE,54,Low,Low,No
F00686,Fresh Chicken,Meat,69.88,8.86,22.63,5.77,Very_Low,5,3.6,86,Chilled,Refrigerated,PA_PE_Vacuum,79,Low,Very_Low,Yes
F00687,Frozen Peas,Frozen Vegetable,84.78,0.3,5.25,6.13,Low,369,-18.5,89,Frozen,Long_Distance,PE_Film,65,Medium,Low,Yes
F00688,Coffee Powder,Beverage,2.72,15.19,14.55,5.31,Very_Low,371,25.3,55,Ambient,Long_Distance,Metallized_PET_PE,77,Very_Low,Very_Low,No
F00689,Peanuts,Nuts,5.95,49.32,24.44,6.39,Very_Low,183,24.6,49,Ambient,Normal,Metallized_PET_PE,86,Very_Low,Very_Low,No
F00690,Cheese,Dairy,37.43,33.61,25.26,5.16,Very_Low,60,4.0,95,Chilled,Refrigerated,PA_PE_Vacuum,88,Low,Very_Low,Yes
F00691,Bread,Bakery,36.6,4.2,8.8,5.4,Very_Low,5,24.8,58,Ambient,Long_Distance,LDPE_Bag,54,Medium,Medium,No
F00692,Mango,Fresh Produce,86.25,0.42,0.83,4.04,High,20,10.5,74,Chilled,Refrigerated,Breathable_PE,35,High,High,Yes
F00693,Carrot,Fresh Produce,82.5,0.23,1.11,6.0,High,27,4.7,83,Chilled,Refrigerated,Micro_Perforated_PE,35,High,High,Yes
F00694,Onion,Vegetable,86.84,0.18,1.12,5.53,Low,115,20.3,53,Ambient,Normal,Breathable_PP,47,High,Medium,Yes
F00695,Rice,Grain,12.19,0.59,7.26,6.52,Very_Low,377,25.0,45,Ambient,Long_Distance,HDPE,76,Low,Low,No
F00696,Wheat Flour,Grain,11.61,1.53,12.99,5.91,Very_Low,161,24.9,72,Ambient,Normal,HDPE,82,Low,Low,No
F00697,Ground Coffee,Beverage,2.95,14.76,15.21,5.03,Very_Low,350,25.7,70,Ambient,Long_Distance,High_Barrier_Laminate,99,Very_Low,Very_Low,No
F00698,Butter,Dairy,15.9,83.8,0.93,6.02,Very_Low,119,4.1,80,Chilled,Normal,Aluminum_Foil_Laminate,75,Very_Low,Very_Low,No
F00699,Yogurt,Dairy,85.69,3.12,3.8,4.22,Very_Low,30,4.0,79,Chilled,Long_Distance,PP_Cup_Foil_Lid,54,Medium,Low,Yes
F00700,Fish,Seafood,73.37,5.03,20.01,6.53,Very_Low,5,2.6,91,Chilled,Refrigerated,PA_PE_Vacuum,84,Low,Very_Low,Yes
F00701,Potato Chips,Snacks,2.97,30.81,6.11,6.3,Very_Low,173,25.2,60,Ambient,Long_Distance,Metallized_PET_PE,89,Low,Very_Low,Yes
F00702,Milk Powder,Dairy,4.3,25.63,26.74,6.49,Very_Low,392,25.4,54,Ambient,Long_Distance,Aluminum_Laminate,92,Very_Low,Very_Low,No
